id,mean_daily_demand,std_daily_demand,safety_stock,reorder_point,order_up_to,newsvendor_q,service_level,lead_time_days
FOODS_3_470_CA_1_evaluation,1.1928,1.2345,5.37,13.72,22.07,11.51,0.95,7
FOODS_3_051_CA_1_evaluation,1.1905,1.189,5.17,13.51,21.84,11.38,0.95,7
FOODS_3_631_CA_1_evaluation,1.1903,1.1429,4.97,13.31,21.64,11.26,0.95,7
FOODS_1_137_CA_1_evaluation,1.1902,1.5746,6.85,15.18,23.52,12.36,0.95,7
FOODS_3_320_CA_1_evaluation,1.1898,1.3597,5.92,14.25,22.58,11.81,0.95,7
FOODS_3_767_CA_1_evaluation,1.1894,0.9195,4.0,12.33,20.65,10.68,0.95,7
HOBBIES_1_156_CA_1_evaluation,1.1888,1.2546,5.46,13.78,22.1,11.53,0.95,7
FOODS_2_280_CA_1_evaluation,1.1857,1.1694,5.09,13.39,21.69,11.29,0.95,7
HOBBIES_2_059_CA_1_evaluation,1.1857,1.2851,5.59,13.89,22.19,11.59,0.95,7
HOUSEHOLD_2_212_CA_1_evaluation,1.1837,1.14,4.96,13.25,21.53,11.2,0.95,7
FOODS_3_796_CA_1_evaluation,1.1794,1.1721,5.1,13.36,21.61,11.26,0.95,7
FOODS_2_002_CA_1_evaluation,1.1782,1.268,5.52,13.77,22.01,11.49,0.95,7
HOUSEHOLD_1_018_CA_1_evaluation,1.1776,1.0269,4.47,12.71,20.96,10.87,0.95,7
HOUSEHOLD_2_442_CA_1_evaluation,1.1764,1.0232,4.45,12.69,20.92,10.85,0.95,7
HOUSEHOLD_1_407_CA_1_evaluation,1.1758,1.0324,4.49,12.72,20.95,10.87,0.95,7
FOODS_2_146_CA_1_evaluation,1.1747,1.1663,5.08,13.3,21.52,11.21,0.95,7
HOBBIES_1_258_CA_1_evaluation,1.172,1.0406,4.53,12.73,20.94,10.87,0.95,7
HOUSEHOLD_1_381_CA_1_evaluation,1.1718,1.0088,4.39,12.59,20.8,10.78,0.95,7
FOODS_2_184_CA_1_evaluation,1.1715,1.0463,4.55,12.75,20.95,10.88,0.95,7
HOUSEHOLD_1_482_CA_1_evaluation,1.1706,1.0942,4.76,12.96,21.15,11.0,0.95,7
HOUSEHOLD_1_460_CA_1_evaluation,1.1688,1.0646,4.63,12.81,21.0,10.91,0.95,7
FOODS_3_531_CA_1_evaluation,1.1672,1.1481,5.0,13.17,21.34,11.11,0.95,7
HOUSEHOLD_1_142_CA_1_evaluation,1.1668,0.9335,4.06,12.23,20.4,10.56,0.95,7
FOODS_3_166_CA_1_evaluation,1.1659,1.2789,5.57,13.73,21.89,11.43,0.95,7
HOBBIES_1_226_CA_1_evaluation,1.1656,1.0255,4.46,12.62,20.78,10.78,0.95,7
HOUSEHOLD_1_154_CA_1_evaluation,1.1649,1.0307,4.49,12.64,20.79,10.79,0.95,7
HOUSEHOLD_1_290_CA_1_evaluation,1.1645,1.2232,5.32,13.47,21.63,11.28,0.95,7
FOODS_3_019_CA_1_evaluation,1.164,1.0568,4.6,12.75,20.89,10.85,0.95,7
FOODS_1_058_CA_1_evaluation,1.1633,0.8285,3.61,11.75,19.89,10.26,0.95,7
FOODS_3_656_CA_1_evaluation,1.1618,0.9954,4.33,12.46,20.6,10.68,0.95,7
HOBBIES_1_424_CA_1_evaluation,1.1612,1.1132,4.84,12.97,21.1,10.98,0.95,7
HOBBIES_1_005_CA_1_evaluation,1.1572,1.0363,4.51,12.61,20.71,10.75,0.95,7
HOBBIES_1_137_CA_1_evaluation,1.1563,0.9233,4.02,12.11,20.21,10.46,0.95,7
FOODS_3_749_CA_1_evaluation,1.1554,1.332,5.8,13.88,21.97,11.5,0.95,7
HOUSEHOLD_1_529_CA_1_evaluation,1.1549,1.1506,5.01,13.09,21.18,11.03,0.95,7
FOODS_2_004_CA_1_evaluation,1.1542,1.0832,4.71,12.79,20.87,10.85,0.95,7
FOODS_3_595_CA_1_evaluation,1.153,1.0734,4.67,12.74,20.81,10.82,0.95,7
FOODS_3_417_CA_1_evaluation,1.1528,1.0571,4.6,12.67,20.74,10.78,0.95,7
FOODS_3_021_CA_1_evaluation,1.152,1.1836,5.15,13.21,21.28,11.09,0.95,7
HOUSEHOLD_2_102_CA_1_evaluation,1.1519,1.1252,4.9,12.96,21.02,10.94,0.95,7
FOODS_2_334_CA_1_evaluation,1.1512,1.1217,4.88,12.94,21.0,10.93,0.95,7
HOUSEHOLD_1_188_CA_1_evaluation,1.1506,0.9519,4.14,12.2,20.25,10.49,0.95,7
FOODS_2_140_CA_1_evaluation,1.1489,1.0297,4.48,12.52,20.57,10.68,0.95,7
HOUSEHOLD_1_231_CA_1_evaluation,1.1486,1.0125,4.41,12.45,20.49,10.63,0.95,7
HOUSEHOLD_1_082_CA_1_evaluation,1.1472,1.0228,4.45,12.48,20.51,10.65,0.95,7
FOODS_1_142_CA_1_evaluation,1.1466,1.0782,4.69,12.72,20.75,10.79,0.95,7
HOBBIES_1_298_CA_1_evaluation,1.1463,1.0093,4.39,12.42,20.44,10.61,0.95,7
HOUSEHOLD_1_509_CA_1_evaluation,1.1462,1.0707,4.66,12.68,20.71,10.76,0.95,7
HOUSEHOLD_2_322_CA_1_evaluation,1.1458,1.1649,5.07,13.09,21.11,11.0,0.95,7
FOODS_3_002_CA_1_evaluation,1.1454,1.3386,5.83,13.84,21.86,11.44,0.95,7
FOODS_2_144_CA_1_evaluation,1.1431,1.1266,4.9,12.9,20.91,10.89,0.95,7
FOODS_3_200_CA_1_evaluation,1.1422,1.1214,4.88,12.88,20.87,10.87,0.95,7
FOODS_3_366_CA_1_evaluation,1.1413,1.025,4.46,12.45,20.44,10.61,0.95,7
FOODS_3_480_CA_1_evaluation,1.1403,1.0883,4.74,12.72,20.7,10.77,0.95,7
FOODS_3_705_CA_1_evaluation,1.1396,1.0524,4.58,12.56,20.53,10.67,0.95,7
FOODS_3_168_CA_1_evaluation,1.136,1.0549,4.59,12.54,20.49,10.65,0.95,7
HOUSEHOLD_2_335_CA_1_evaluation,1.1347,1.0802,4.7,12.64,20.59,10.71,0.95,7
HOBBIES_1_380_CA_1_evaluation,1.1343,1.1222,4.88,12.82,20.76,10.81,0.95,7
FOODS_3_624_CA_1_evaluation,1.1343,1.2255,5.33,13.27,21.21,11.08,0.95,7
FOODS_3_382_CA_1_evaluation,1.133,1.0645,4.63,12.56,20.49,10.66,0.95,7
FOODS_3_035_CA_1_evaluation,1.1302,1.005,4.37,12.28,20.2,10.48,0.95,7
HOUSEHOLD_2_492_CA_1_evaluation,1.1298,1.0754,4.68,12.59,20.5,10.66,0.95,7
HOUSEHOLD_1_317_CA_1_evaluation,1.1297,1.1204,4.88,12.78,20.69,10.78,0.95,7
HOBBIES_1_392_CA_1_evaluation,1.129,1.0662,4.64,12.54,20.45,10.63,0.95,7
HOBBIES_1_407_CA_1_evaluation,1.1273,1.0492,4.57,12.46,20.35,10.58,0.95,7
HOUSEHOLD_1_266_CA_1_evaluation,1.1264,0.941,4.1,11.98,19.86,10.29,0.95,7
HOBBIES_1_122_CA_1_evaluation,1.1257,1.2941,5.63,13.51,21.39,11.19,0.95,7
FOODS_3_126_CA_1_evaluation,1.125,1.005,4.37,12.25,20.12,10.45,0.95,7
FOODS_2_279_CA_1_evaluation,1.1238,1.0336,4.5,12.36,20.23,10.51,0.95,7
FOODS_1_081_CA_1_evaluation,1.1235,1.3533,5.89,13.75,21.62,11.33,0.95,7
FOODS_2_291_CA_1_evaluation,1.1234,1.0354,4.51,12.37,20.23,10.51,0.95,7
HOUSEHOLD_1_157_CA_1_evaluation,1.1231,1.1813,5.14,13.0,20.86,10.89,0.95,7
HOBBIES_1_023_CA_1_evaluation,1.1231,1.0754,4.68,12.54,20.4,10.61,0.95,7
HOUSEHOLD_1_141_CA_1_evaluation,1.1229,1.0749,4.68,12.54,20.4,10.61,0.95,7
HOBBIES_1_186_CA_1_evaluation,1.1222,1.083,4.71,12.57,20.42,10.63,0.95,7
FOODS_2_173_CA_1_evaluation,1.1219,1.0318,4.49,12.34,20.2,10.49,0.95,7
FOODS_2_383_CA_1_evaluation,1.1194,1.1388,4.96,12.79,20.63,10.75,0.95,7
FOODS_3_047_CA_1_evaluation,1.1191,1.1776,5.12,12.96,20.79,10.85,0.95,7
FOODS_3_336_CA_1_evaluation,1.1178,1.2063,5.25,13.07,20.9,10.91,0.95,7
FOODS_2_234_CA_1_evaluation,1.117,1.0973,4.78,12.59,20.41,10.63,0.95,7
FOODS_2_275_CA_1_evaluation,1.1162,1.1381,4.95,12.77,20.58,10.73,0.95,7
HOUSEHOLD_1_471_CA_1_evaluation,1.1154,1.0175,4.43,12.24,20.04,10.41,0.95,7
FOODS_3_160_CA_1_evaluation,1.1134,1.1655,5.07,12.87,20.66,10.78,0.95,7
HOBBIES_1_164_CA_1_evaluation,1.1125,1.0202,4.44,12.23,20.01,10.4,0.95,7
HOBBIES_1_242_CA_1_evaluation,1.1115,1.0635,4.63,12.41,20.19,10.5,0.95,7
FOODS_3_770_CA_1_evaluation,1.1105,0.9502,4.13,11.91,19.68,10.21,0.95,7
FOODS_3_605_CA_1_evaluation,1.1104,1.0261,4.47,12.24,20.01,10.4,0.95,7
FOODS_3_541_CA_1_evaluation,1.1103,1.2745,5.55,13.32,21.09,11.03,0.95,7
HOBBIES_1_282_CA_1_evaluation,1.1101,0.9742,4.24,12.01,19.78,10.26,0.95,7
FOODS_3_447_CA_1_evaluation,1.1096,1.0912,4.75,12.52,20.28,10.56,0.95,7
FOODS_3_581_CA_1_evaluation,1.1088,0.9772,4.25,12.01,19.78,10.26,0.95,7
HOBBIES_1_179_CA_1_evaluation,1.1079,0.9801,4.27,12.02,19.78,10.26,0.95,7
HOBBIES_1_084_CA_1_evaluation,1.1079,0.9771,4.25,12.01,19.76,10.26,0.95,7
FOODS_1_182_CA_1_evaluation,1.1061,1.1139,4.85,12.59,20.33,10.59,0.95,7
HOUSEHOLD_1_004_CA_1_evaluation,1.0998,1.1291,4.91,12.61,20.31,10.59,0.95,7
HOUSEHOLD_1_251_CA_1_evaluation,1.0996,0.9739,4.24,11.94,19.63,10.19,0.95,7
HOUSEHOLD_1_100_CA_1_evaluation,1.0959,1.033,4.5,12.17,19.84,10.32,0.95,7
HOUSEHOLD_1_371_CA_1_evaluation,1.0954,1.0313,4.49,12.16,19.82,10.31,0.95,7
HOUSEHOLD_2_438_CA_1_evaluation,1.0945,0.9872,4.3,11.96,19.62,10.19,0.95,7
FOODS_2_056_CA_1_evaluation,1.0939,1.0761,4.68,12.34,20.0,10.41,0.95,7
FOODS_3_025_CA_1_evaluation,1.0939,1.1157,4.86,12.51,20.17,10.51,0.95,7
FOODS_3_696_CA_1_evaluation,1.0934,0.9968,4.34,11.99,19.64,10.2,0.95,7
FOODS_3_626_CA_1_evaluation,1.0929,0.9205,4.01,11.66,19.31,10.01,0.95,7
HOUSEHOLD_2_382_CA_1_evaluation,1.0922,1.0175,4.43,12.07,19.72,10.25,0.95,7
HOUSEHOLD_1_408_CA_1_evaluation,1.092,0.9835,4.28,11.92,19.57,10.16,0.95,7
FOODS_2_107_CA_1_evaluation,1.0913,0.9665,4.21,11.85,19.48,10.11,0.95,7
FOODS_2_077_CA_1_evaluation,1.0902,1.0468,4.56,12.19,19.82,10.31,0.95,7
HOBBIES_1_130_CA_1_evaluation,1.0898,1.0704,4.66,12.29,19.92,10.37,0.95,7
FOODS_2_203_CA_1_evaluation,1.0895,1.0275,4.47,12.1,19.72,10.26,0.95,7
HOUSEHOLD_1_281_CA_1_evaluation,1.0883,1.0252,4.46,12.08,19.7,10.24,0.95,7
FOODS_3_275_CA_1_evaluation,1.0873,0.9993,4.35,11.96,19.57,10.17,0.95,7
HOUSEHOLD_1_217_CA_1_evaluation,1.0868,0.9097,3.96,11.57,19.17,9.94,0.95,7
HOUSEHOLD_1_087_CA_1_evaluation,1.0837,0.9405,4.09,11.68,19.26,9.99,0.95,7
HOBBIES_1_126_CA_1_evaluation,1.0833,1.0293,4.48,12.06,19.65,10.22,0.95,7
FOODS_2_198_CA_1_evaluation,1.0832,1.0102,4.4,11.98,19.56,10.17,0.95,7
FOODS_2_321_CA_1_evaluation,1.0831,0.9878,4.3,11.88,19.46,10.11,0.95,7
HOUSEHOLD_1_422_CA_1_evaluation,1.0828,0.9476,4.12,11.7,19.28,10.01,0.95,7
FOODS_3_248_CA_1_evaluation,1.0819,0.978,4.26,11.83,19.4,10.08,0.95,7
FOODS_2_253_CA_1_evaluation,1.0816,1.0077,4.39,11.96,19.53,10.15,0.95,7
FOODS_2_034_CA_1_evaluation,1.08,1.0539,4.59,12.15,19.71,10.26,0.95,7
HOUSEHOLD_1_172_CA_1_evaluation,1.08,1.1509,5.01,12.57,20.13,10.51,0.95,7
FOODS_2_238_CA_1_evaluation,1.0789,1.0282,4.47,12.03,19.58,10.18,0.95,7
HOUSEHOLD_1_121_CA_1_evaluation,1.0776,0.957,4.16,11.71,19.25,9.99,0.95,7
FOODS_3_762_CA_1_evaluation,1.0771,1.2873,5.6,13.14,20.68,10.84,0.95,7
FOODS_2_026_CA_1_evaluation,1.0771,1.1779,5.13,12.67,20.21,10.55,0.95,7
FOODS_1_132_CA_1_evaluation,1.076,0.919,4.0,11.53,19.06,9.88,0.95,7
FOODS_1_125_CA_1_evaluation,1.0752,1.0609,4.62,12.14,19.67,10.24,0.95,7
FOODS_3_075_CA_1_evaluation,1.0749,0.912,3.97,11.49,19.02,9.86,0.95,7
FOODS_3_826_CA_1_evaluation,1.0736,1.1575,5.04,12.55,20.07,10.48,0.95,7
HOUSEHOLD_1_511_CA_1_evaluation,1.0733,0.8563,3.73,11.24,18.75,9.7,0.95,7
FOODS_1_092_CA_1_evaluation,1.0714,0.9769,4.25,11.75,19.25,10.0,0.95,7
FOODS_2_035_CA_1_evaluation,1.0713,1.0291,4.48,11.98,19.48,10.13,0.95,7
FOODS_2_274_CA_1_evaluation,1.0704,1.0915,4.75,12.24,19.74,10.29,0.95,7
FOODS_2_225_CA_1_evaluation,1.0694,1.0455,4.55,12.04,19.52,10.16,0.95,7
HOUSEHOLD_1_143_CA_1_evaluation,1.0694,0.9856,4.29,11.77,19.26,10.01,0.95,7
FOODS_2_116_CA_1_evaluation,1.0674,1.1544,5.02,12.5,19.97,10.43,0.95,7
HOUSEHOLD_2_477_CA_1_evaluation,1.0654,1.0983,4.78,12.24,19.69,10.27,0.95,7
FOODS_1_116_CA_1_evaluation,1.064,1.0451,4.55,12.0,19.44,10.12,0.95,7
FOODS_3_825_CA_1_evaluation,1.0636,0.9396,4.09,11.53,18.98,9.85,0.95,7
FOODS_3_221_CA_1_evaluation,1.063,1.0468,4.56,12.0,19.44,10.12,0.95,7
FOODS_2_373_CA_1_evaluation,1.0607,1.0041,4.37,11.79,19.22,10.0,0.95,7
HOUSEHOLD_1_184_CA_1_evaluation,1.0604,1.1064,4.81,12.24,19.66,10.25,0.95,7
FOODS_1_121_CA_1_evaluation,1.0602,1.0518,4.58,12.0,19.42,10.11,0.95,7
FOODS_3_072_CA_1_evaluation,1.0596,0.9358,4.07,11.49,18.91,9.81,0.95,7
HOBBIES_1_358_CA_1_evaluation,1.0584,1.0513,4.58,11.98,19.39,10.1,0.95,7
FOODS_3_627_CA_1_evaluation,1.0582,0.9529,4.15,11.55,18.96,9.85,0.95,7
FOODS_1_064_CA_1_evaluation,1.0576,1.0114,4.4,11.8,19.21,9.99,0.95,7
FOODS_2_272_CA_1_evaluation,1.0557,1.0599,4.61,12.0,19.39,10.1,0.95,7
FOODS_3_643_CA_1_evaluation,1.053,1.1813,5.14,12.51,19.88,10.39,0.95,7
FOODS_1_083_CA_1_evaluation,1.0524,1.0958,4.77,12.14,19.5,10.17,0.95,7
FOODS_3_398_CA_1_evaluation,1.0516,0.9464,4.12,11.48,18.84,9.78,0.95,7
HOUSEHOLD_2_434_CA_1_evaluation,1.0511,1.0468,4.56,11.91,19.27,10.04,0.95,7
FOODS_3_094_CA_1_evaluation,1.0506,0.9585,4.17,11.53,18.88,9.81,0.95,7
HOBBIES_1_240_CA_1_evaluation,1.0487,0.9,3.92,11.26,18.6,9.64,0.95,7
FOODS_3_123_CA_1_evaluation,1.0479,1.0592,4.61,11.94,19.28,10.05,0.95,7
FOODS_3_254_CA_1_evaluation,1.0477,1.0212,4.44,11.78,19.11,9.95,0.95,7
FOODS_2_202_CA_1_evaluation,1.0475,0.8964,3.9,11.23,18.57,9.63,0.95,7
HOUSEHOLD_2_409_CA_1_evaluation,1.0451,0.985,4.29,11.6,18.92,9.84,0.95,7
FOODS_3_361_CA_1_evaluation,1.044,0.9741,4.24,11.55,18.86,9.8,0.95,7
HOUSEHOLD_1_284_CA_1_evaluation,1.0437,0.9872,4.3,11.6,18.91,9.83,0.95,7
FOODS_3_279_CA_1_evaluation,1.043,0.9223,4.01,11.31,18.62,9.66,0.95,7
FOODS_3_294_CA_1_evaluation,1.0424,1.044,4.54,11.84,19.14,9.97,0.95,7
FOODS_3_488_CA_1_evaluation,1.0421,0.9371,4.08,11.37,18.67,9.69,0.95,7
HOUSEHOLD_1_235_CA_1_evaluation,1.0414,1.0422,4.54,11.83,19.11,9.96,0.95,7
FOODS_3_373_CA_1_evaluation,1.0402,1.0937,4.76,12.04,19.32,10.08,0.95,7
HOBBIES_1_150_CA_1_evaluation,1.0392,1.1289,4.91,12.19,19.46,10.16,0.95,7
HOUSEHOLD_1_532_CA_1_evaluation,1.0389,1.0755,4.68,11.95,19.23,10.03,0.95,7
FOODS_3_125_CA_1_evaluation,1.0374,1.2775,5.56,12.82,20.08,10.53,0.95,7
FOODS_3_103_CA_1_evaluation,1.0356,0.9435,4.11,11.36,18.6,9.66,0.95,7
HOUSEHOLD_2_511_CA_1_evaluation,1.0351,1.0289,4.48,11.72,18.97,9.88,0.95,7
FOODS_3_610_CA_1_evaluation,1.0347,0.8894,3.87,11.11,18.36,9.52,0.95,7
HOUSEHOLD_1_218_CA_1_evaluation,1.0317,0.9011,3.92,11.14,18.37,9.53,0.95,7
HOBBIES_1_384_CA_1_evaluation,1.0311,1.0227,4.45,11.67,18.89,9.84,0.95,7
HOUSEHOLD_2_119_CA_1_evaluation,1.0279,0.9205,4.01,11.2,18.4,9.55,0.95,7
FOODS_2_172_CA_1_evaluation,1.0272,0.9759,4.25,11.44,18.63,9.69,0.95,7
HOUSEHOLD_2_196_CA_1_evaluation,1.0261,1.0962,4.77,11.95,19.14,9.99,0.95,7
FOODS_1_011_CA_1_evaluation,1.0257,1.0363,4.51,11.69,18.87,9.83,0.95,7
FOODS_3_189_CA_1_evaluation,1.0251,1.0636,4.63,11.8,18.98,9.9,0.95,7
FOODS_3_567_CA_1_evaluation,1.0226,1.0035,4.37,11.53,18.68,9.73,0.95,7
HOUSEHOLD_1_215_CA_1_evaluation,1.0221,0.8894,3.87,11.03,18.18,9.43,0.95,7
FOODS_3_823_CA_1_evaluation,1.0206,1.042,4.53,11.68,18.82,9.81,0.95,7
FOODS_1_031_CA_1_evaluation,1.0201,1.0299,4.48,11.62,18.76,9.78,0.95,7
HOBBIES_1_157_CA_1_evaluation,1.0197,0.9238,4.02,11.16,18.3,9.5,0.95,7
HOUSEHOLD_2_294_CA_1_evaluation,1.019,1.1209,4.88,12.01,19.14,10.0,0.95,7
HOUSEHOLD_1_370_CA_1_evaluation,1.0172,0.966,4.2,11.32,18.44,9.59,0.95,7
HOUSEHOLD_1_135_CA_1_evaluation,1.0154,1.0703,4.66,11.77,18.87,9.85,0.95,7
HOBBIES_1_228_CA_1_evaluation,1.0152,0.9002,3.92,11.02,18.13,9.41,0.95,7
FOODS_3_174_CA_1_evaluation,1.0152,0.954,4.15,11.26,18.36,9.55,0.95,7
FOODS_3_437_CA_1_evaluation,1.0142,0.9953,4.33,11.43,18.53,9.65,0.95,7
FOODS_2_045_CA_1_evaluation,1.0141,0.8642,3.76,10.86,17.96,9.31,0.95,7
FOODS_1_163_CA_1_evaluation,1.0136,0.9266,4.03,11.13,18.22,9.47,0.95,7
FOODS_2_100_CA_1_evaluation,1.0135,0.9954,4.33,11.43,18.52,9.64,0.95,7
HOUSEHOLD_1_478_CA_1_evaluation,1.0133,1.0801,4.7,11.79,18.89,9.86,0.95,7
HOUSEHOLD_1_513_CA_1_evaluation,1.0127,0.878,3.82,10.91,18.0,9.34,0.95,7
HOBBIES_1_074_CA_1_evaluation,1.0119,1.1512,5.01,12.09,19.18,10.03,0.95,7
FOODS_1_041_CA_1_evaluation,1.0096,0.952,4.14,11.21,18.28,9.5,0.95,7
HOUSEHOLD_2_313_CA_1_evaluation,1.0085,1.0038,4.37,11.43,18.49,9.63,0.95,7
HOBBIES_1_248_CA_1_evaluation,1.0081,1.2533,5.45,12.51,19.57,10.26,0.95,7
FOODS_3_089_CA_1_evaluation,1.006,1.0214,4.44,11.49,18.53,9.66,0.95,7
FOODS_3_593_CA_1_evaluation,1.0038,0.8918,3.88,10.91,17.93,9.31,0.95,7
FOODS_3_129_CA_1_evaluation,1.0026,1.0187,4.43,11.45,18.47,9.63,0.95,7
HOUSEHOLD_1_070_CA_1_evaluation,1.002,0.9014,3.92,10.94,17.95,9.32,0.95,7
HOBBIES_1_086_CA_1_evaluation,1.0018,0.8961,3.9,10.91,17.92,9.31,0.95,7
FOODS_2_103_CA_1_evaluation,0.9978,0.893,3.89,10.87,17.86,9.27,0.95,7
HOUSEHOLD_2_139_CA_1_evaluation,0.9973,0.9464,4.12,11.1,18.08,9.4,0.95,7
FOODS_1_071_CA_1_evaluation,0.9963,1.0275,4.47,11.45,18.42,9.6,0.95,7
FOODS_3_703_CA_1_evaluation,0.9953,1.0115,4.4,11.37,18.34,9.56,0.95,7
FOODS_3_642_CA_1_evaluation,0.9942,0.9179,3.99,10.95,17.91,9.31,0.95,7
FOODS_3_701_CA_1_evaluation,0.9933,0.8906,3.88,10.83,17.78,9.23,0.95,7
FOODS_1_044_CA_1_evaluation,0.9931,1.0808,4.7,11.65,18.61,9.72,0.95,7
HOUSEHOLD_1_484_CA_1_evaluation,0.9926,0.864,3.76,10.71,17.66,9.16,0.95,7
FOODS_2_121_CA_1_evaluation,0.9902,0.976,4.25,11.18,18.11,9.43,0.95,7
FOODS_1_150_CA_1_evaluation,0.9857,0.9985,4.35,11.25,18.15,9.46,0.95,7
HOUSEHOLD_1_404_CA_1_evaluation,0.9856,0.8877,3.86,10.76,17.66,9.17,0.95,7
HOUSEHOLD_1_495_CA_1_evaluation,0.9852,0.9786,4.26,11.16,18.05,9.4,0.95,7
FOODS_1_073_CA_1_evaluation,0.985,0.9129,3.97,10.87,17.76,9.23,0.95,7
FOODS_1_196_CA_1_evaluation,0.984,1.0316,4.49,11.38,18.27,9.53,0.95,7
FOODS_2_149_CA_1_evaluation,0.9836,0.8699,3.79,10.67,17.56,9.11,0.95,7
HOUSEHOLD_1_094_CA_1_evaluation,0.9825,0.9265,4.03,10.91,17.79,9.25,0.95,7
FOODS_3_029_CA_1_evaluation,0.9808,1.0008,4.36,11.22,18.09,9.43,0.95,7
FOODS_3_347_CA_1_evaluation,0.9789,0.8903,3.87,10.73,17.58,9.13,0.95,7
FOODS_2_355_CA_1_evaluation,0.9732,0.9243,4.02,10.83,17.65,9.18,0.95,7
FOODS_2_091_CA_1_evaluation,0.973,0.9888,4.3,11.11,17.92,9.34,0.95,7
FOODS_1_202_CA_1_evaluation,0.9716,1.0785,4.69,11.49,18.3,9.56,0.95,7
HOUSEHOLD_1_489_CA_1_evaluation,0.9715,0.9572,4.17,10.97,17.77,9.25,0.95,7
FOODS_2_289_CA_1_evaluation,0.9711,1.1429,4.97,11.77,18.57,9.72,0.95,7
FOODS_1_122_CA_1_evaluation,0.9703,1.2198,5.31,12.1,18.89,9.91,0.95,7
FOODS_3_401_CA_1_evaluation,0.9678,0.929,4.04,10.82,17.59,9.15,0.95,7
FOODS_1_146_CA_1_evaluation,0.9678,0.9279,4.04,10.81,17.59,9.15,0.95,7
FOODS_3_262_CA_1_evaluation,0.9629,0.9227,4.02,10.76,17.5,9.1,0.95,7
HOUSEHOLD_1_426_CA_1_evaluation,0.9612,1.0305,4.48,11.21,17.94,9.37,0.95,7
HOUSEHOLD_1_132_CA_1_evaluation,0.9607,0.9699,4.22,10.95,17.67,9.21,0.95,7
HOBBIES_1_139_CA_1_evaluation,0.9605,0.9165,3.99,10.71,17.43,9.07,0.95,7
HOUSEHOLD_1_130_CA_1_evaluation,0.9599,0.9747,4.24,10.96,17.68,9.21,0.95,7
FOODS_3_242_CA_1_evaluation,0.9598,0.9305,4.05,10.77,17.49,9.1,0.95,7
HOBBIES_1_215_CA_1_evaluation,0.9589,0.945,4.11,10.82,17.54,9.13,0.95,7
HOBBIES_1_123_CA_1_evaluation,0.9587,0.9427,4.1,10.81,17.52,9.12,0.95,7
FOODS_2_001_CA_1_evaluation,0.9585,0.8458,3.68,10.39,17.1,8.87,0.95,7
FOODS_3_392_CA_1_evaluation,0.9582,0.9688,4.22,10.92,17.63,9.19,0.95,7
FOODS_2_072_CA_1_evaluation,0.9572,0.9527,4.15,10.85,17.55,9.14,0.95,7
HOUSEHOLD_2_072_CA_1_evaluation,0.9566,1.0335,4.5,11.19,17.89,9.34,0.95,7
HOUSEHOLD_1_534_CA_1_evaluation,0.9565,0.9014,3.92,10.62,17.31,9.0,0.95,7
HOBBIES_1_036_CA_1_evaluation,0.9564,1.0176,4.43,11.12,17.82,9.3,0.95,7
FOODS_1_001_CA_1_evaluation,0.9564,0.8527,3.71,10.41,17.1,8.88,0.95,7
FOODS_1_062_CA_1_evaluation,0.9508,0.9384,4.08,10.74,17.4,9.06,0.95,7
HOUSEHOLD_2_495_CA_1_evaluation,0.9495,0.8136,3.54,10.19,16.83,8.73,0.95,7
FOODS_3_290_CA_1_evaluation,0.9493,1.0363,4.51,11.16,17.8,9.3,0.95,7
FOODS_2_151_CA_1_evaluation,0.9489,0.9771,4.25,10.89,17.54,9.14,0.95,7
FOODS_3_096_CA_1_evaluation,0.9488,0.9234,4.02,10.66,17.3,9.0,0.95,7
FOODS_1_113_CA_1_evaluation,0.9467,1.5549,6.77,13.39,20.02,10.61,0.95,7
FOODS_2_262_CA_1_evaluation,0.9462,0.9042,3.93,10.56,17.18,8.94,0.95,7
HOUSEHOLD_1_359_CA_1_evaluation,0.9442,0.8418,3.66,10.27,16.88,8.76,0.95,7
HOUSEHOLD_1_101_CA_1_evaluation,0.9426,0.9662,4.2,10.8,17.4,9.07,0.95,7
FOODS_2_093_CA_1_evaluation,0.9419,0.8916,3.88,10.47,17.07,8.88,0.95,7
HOBBIES_1_142_CA_1_evaluation,0.9386,0.9878,4.3,10.87,17.44,9.1,0.95,7
HOBBIES_1_374_CA_1_evaluation,0.9385,0.8547,3.72,10.29,16.86,8.76,0.95,7
HOUSEHOLD_1_320_CA_1_evaluation,0.9384,0.8126,3.54,10.11,16.67,8.65,0.95,7
HOUSEHOLD_1_396_CA_1_evaluation,0.9365,0.8553,3.72,10.28,16.83,8.74,0.95,7
FOODS_3_620_CA_1_evaluation,0.9365,0.8722,3.8,10.35,16.91,8.79,0.95,7
HOUSEHOLD_2_411_CA_1_evaluation,0.9362,0.8962,3.9,10.45,17.01,8.85,0.95,7
HOBBIES_1_047_CA_1_evaluation,0.9359,1.0512,4.57,11.13,17.68,9.24,0.95,7
HOUSEHOLD_1_346_CA_1_evaluation,0.9339,0.8942,3.89,10.43,16.97,8.83,0.95,7
FOODS_1_129_CA_1_evaluation,0.933,0.8805,3.83,10.36,16.89,8.78,0.95,7
HOBBIES_1_409_CA_1_evaluation,0.9324,0.7616,3.31,9.84,16.37,8.48,0.95,7
FOODS_2_190_CA_1_evaluation,0.9322,0.9114,3.97,10.49,17.02,8.86,0.95,7
